ngram,up_count,down_count,total_count,polar_score,polarity
"'목표/NNG',",3213.0,2225.0,5438.0,1.6550311511387232,Hawkish
"'국채선물/NNG',",2996.0,2103.0,5099.0,1.6327812277984992,Hawkish
"'전략/NNG',",2587.0,1367.0,3954.0,2.1689691573260155,Hawkish
"'함/XSV',",1812.0,1437.0,3249.0,1.4451964546257243,Hawkish
"'보험/NNG',",1596.0,1349.0,2945.0,1.3559585054713412,Hawkish
"'베팅/NNG',",914.0,462.0,1376.0,2.2674080392968863,Hawkish
"'위안/NNG',",912.0,664.0,1576.0,1.5741721372433484,Hawkish
"'정상화/NNG',",839.0,717.0,1556.0,1.34112194004518,Hawkish
"'매수전략/NNG',",759.0,229.0,988.0,3.798671640604595,Hawkish
"'제안/NNG',",751.0,485.0,1236.0,1.7746947331942657,Hawkish
"'재료/NNG',",708.0,594.0,1302.0,1.366067863987046,Hawkish
"'유통/NNG',",677.0,383.0,1060.0,2.0258876481198413,Hawkish
"'여전/NNG',",660.0,485.0,1145.0,1.5596518296152102,Hawkish
"'매도전략/NNG',",642.0,287.0,929.0,2.563767233723988,Hawkish
"'월중/NNG',",630.0,419.0,1049.0,1.7232646864950345,Hawkish
"'이자/NNG',",595.0,449.0,1044.0,1.5187842569700605,Hawkish
"'성공/NNG',",579.0,489.0,1068.0,1.3570478670513686,Hawkish
"'s&p/NNG',",544.0,421.0,965.0,1.4809563762079463,Hawkish
"'적절/NNG',",529.0,457.0,986.0,1.326676187704463,Hawkish
"'움직임/VV',",478.0,412.0,890.0,1.3297075746402716,Hawkish
"'하단/NNG',",464.0,378.0,842.0,1.4068624647258279,Hawkish
"'철강/NNG',",462.0,301.0,763.0,1.7591421780854914,Hawkish
"'합니다/XSV',",444.0,362.0,806.0,1.405723359020225,Hawkish
"'바라/VV',",441.0,387.0,828.0,1.3060298003643134,Hawkish
"'기초/NNG',",427.0,374.0,801.0,1.3085241276720023,Hawkish
"'영업이익/NNG',",420.0,225.0,645.0,2.1394011907603914,Hawkish
"'공모/NNG',",417.0,275.0,692.0,1.7379161645547998,Hawkish
"'우량등급/NNG',",394.0,308.0,702.0,1.4661248915909202,Hawkish
"'운송/NNG',",393.0,243.0,636.0,1.8535817208603158,Hawkish
"'하이일드/NNG',",385.0,282.0,667.0,1.5647216183630535,Hawkish
"'강/NNG',",385.0,284.0,669.0,1.5537024521011564,Hawkish
"'하/NNG',",376.0,327.0,703.0,1.317848705510124,Hawkish
"'호재/NNG',",362.0,247.0,609.0,1.6797207169548993,Hawkish
"'a등급/NNG',",353.0,257.0,610.0,1.5742258646006178,Hawkish
"'혼합형/NNG',",352.0,289.0,641.0,1.3959513485466744,Hawkish
"'패턴/NNG',",351.0,302.0,653.0,1.3320656690415718,Hawkish
"'손/NNG',",350.0,286.0,636.0,1.4025794550616815,Hawkish
"'고점/NNG',",341.0,285.0,626.0,1.3713079092325382,Hawkish
"'부품/NNG',",335.0,158.0,493.0,2.430038640380436,Hawkish
"'바닥/NNG',",328.0,279.0,607.0,1.3473955303290408,Hawkish
"'순이익/NNG',",326.0,256.0,582.0,1.459496629633133,Hawkish
"'ㅣ/NNG',",323.0,141.0,464.0,2.6254809303755553,Hawkish
"'카드채/NNG',",322.0,269.0,591.0,1.371920840909814,Hawkish
"'장중/NNG',",320.0,258.0,578.0,1.4215290331064214,Hawkish
"'영역/NNG',",320.0,281.0,601.0,1.3051761236771935,Hawkish
"'ebitda/NNG',",313.0,209.0,522.0,1.7164197867674371,Hawkish
"'개입/NNG',",295.0,243.0,538.0,1.3913654154375164,Hawkish
"'카드/NNG',",294.0,171.0,465.0,1.9705010926892728,Hawkish
"'악재/NNG',",282.0,236.0,518.0,1.3695016727894853,Hawkish
"'국채선물시장/NNG',",271.0,207.0,478.0,1.5004599460846173,Hawkish
"'콜/NNG',",264.0,225.0,489.0,1.3447664652602906,Hawkish
"'정유/NNG',",260.0,143.0,403.0,2.0838323190575943,Hawkish
"'레버리지/NNG',",246.0,209.0,455.0,1.3490072465269234,Hawkish
"'해운/NNG',",245.0,202.0,447.0,1.390081220989242,Hawkish
"'강등/NNG',",242.0,159.0,401.0,1.7443904549708087,Hawkish
"'자산배분/NNG',",241.0,171.0,412.0,1.6152747070710498,Hawkish
"'예산/NNG',",234.0,201.0,435.0,1.3342747319617838,Hawkish
"'담당/NNG',",234.0,194.0,428.0,1.3824186649729795,Hawkish
"'저축/NNG',",233.0,199.0,432.0,1.3419251925586637,Hawkish
"'pf/NNG',",228.0,161.0,389.0,1.6230594635043638,Hawkish
"'총괄/NNG',",226.0,126.0,352.0,2.0557171166453947,Hawkish
"'장초/NNG',",223.0,118.0,341.0,2.16594943167293,Hawkish
"'팀/NNG',",223.0,156.0,379.0,1.638346375829238,Hawkish
"['보/VV',",220.0,105.0,325.0,2.401368654404849,Hawkish
"'주춤/MAG',",216.0,180.0,396.0,1.3753293381015748,Hawkish
"'저축은행/NNG',",208.0,143.0,351.0,1.667065857884375,Hawkish
"'출처/NNG',",207.0,63.0,270.0,3.765782566265815,Hawkish
"'소비재/NNG',",199.0,109.0,308.0,2.0924352846725185,Hawkish
"'균/NNG',",198.0,83.0,281.0,2.7340883815203467,Hawkish
"'중장기물/NNG',",196.0,165.0,361.0,1.3614371221334718,Hawkish
"'선물환/NNG',",195.0,105.0,300.0,2.128485854185507,Hawkish
"'필/NNG',",193.0,108.0,301.0,2.048137031466988,Hawkish
"'손익/NNG',",192.0,69.0,261.0,3.1891693736660325,Hawkish
"'꾸준/NNG',",192.0,164.0,356.0,1.3417847198849033,Hawkish
"'이표/NNG',",191.0,68.0,259.0,3.2192143944422744,Hawkish
"'강보합/NNG',",189.0,158.0,347.0,1.3709770291737144,Hawkish
"'지주/NNG',",188.0,104.0,292.0,2.071810195219617,Hawkish
"'확정/NNG',",185.0,157.0,342.0,1.3505091689305453,Hawkish
"'양극화/NNG',",184.0,145.0,329.0,1.4543712510231608,Hawkish
"'곳/NNG',",182.0,134.0,316.0,1.5566538467706765,Hawkish
"'이동평균/NNG',",179.0,147.0,326.0,1.3956006302575388,Hawkish
"'월별/NNG',",178.0,121.0,299.0,1.686009783661572,Hawkish
"'이메일/NNG',",177.0,74.0,251.0,2.741365830928401,Hawkish
"'전하/VV',",176.0,125.0,301.0,1.6137197480508172,Hawkish
"'임진/NNG',",174.0,69.0,243.0,2.8901847436774863,Hawkish
"'선성/NNG',",174.0,67.0,241.0,2.976458908898508,Hawkish
"'직급/NNG',",174.0,69.0,243.0,2.8901847436774863,Hawkish
"'리츠/NNG',",173.0,142.0,315.0,1.3963144078329581,Hawkish
"'농협/NNG',",172.0,130.0,302.0,1.516388751508152,Hawkish
"'주리/NNG',",172.0,68.0,240.0,2.898978406154825,Hawkish
"'윤창/NNG',",171.0,63.0,234.0,3.1108638530370016,Hawkish
"'부과/NNG',",168.0,130.0,298.0,1.481123897386277,Hawkish
"'보험자산/NNG',",167.0,128.0,295.0,1.4953124907519941,Hawkish
"'자산부채/NNG',",167.0,58.0,225.0,3.299999834950801,Hawkish
"'스프/NNG',",167.0,138.0,305.0,1.3869565160168988,Hawkish
"'폐쇄/NNG',",167.0,130.0,297.0,1.4723076838591065,Hawkish
"'상업/NNG',",167.0,103.0,270.0,1.8582524015769648,Hawkish
"'전국/NNG',",165.0,144.0,309.0,1.3132484992377034,Hawkish
"'정권/NNG',",164.0,127.0,291.0,1.480013192907601,Hawkish
"'목표가격/NNG',",160.0,79.0,239.0,2.3212308935715056,Hawkish
"'경제동향/NNG',",160.0,127.0,287.0,1.4439153107978357,Hawkish
"'투자수익률/NNG',",158.0,124.0,282.0,1.4603631356914442,Hawkish
"'후순위채/NNG',",157.0,132.0,289.0,1.3631736470045126,Hawkish
"'자본비율/NNG',",157.0,118.0,275.0,1.524906108290171,Hawkish
"'정/NNG',",156.0,89.0,245.0,2.008907987074427,Hawkish
"'장기영역/NNG',",155.0,132.0,287.0,1.3458083779621626,Hawkish
"'주주/NNG',",152.0,69.0,221.0,2.5247590868882863,Hawkish
"'갈수록/MAG',",152.0,119.0,271.0,1.4639359837036567,Hawkish
"'됐으며/XSV',",151.0,90.0,241.0,1.9229141358426547,Hawkish
"'를/NNG',",150.0,112.0,262.0,1.5349657694685706,Hawkish
"'평/NNG',",150.0,120.0,270.0,1.4326347216954982,Hawkish
"'법안/NNG',",146.0,102.0,248.0,1.6405072013078439,Hawkish
"'보험료/NNG',",145.0,79.0,224.0,2.103615499594013,Hawkish
"'파산/NNG',",142.0,102.0,244.0,1.5955617994823224,Hawkish
"'흡수/NNG',",141.0,115.0,256.0,1.4052277964574162,Hawkish
"'올레/NNG',",138.0,83.0,221.0,1.9055767568070583,Hawkish
"'상장/NNG',",135.0,94.0,229.0,1.6460058373961985,Hawkish
"'분쟁/NNG',",134.0,96.0,230.0,1.5997754285552546,Hawkish
"'정당/NNG',",133.0,110.0,243.0,1.385748494028778,Hawkish
"'노호/NNG',",132.0,66.0,198.0,2.2922154811589013,Hawkish
"'운용자산/NNG',",132.0,55.0,187.0,2.750658526625908,Hawkish
"'수수료/NNG',",130.0,96.0,226.0,1.5520209393747082,Hawkish
"'유의미한/VAX',",130.0,97.0,227.0,1.5360207243130901,Hawkish
"'전업/NNG',",130.0,112.0,242.0,1.3303036715616774,Hawkish
"'생보사/NNG',",130.0,63.0,193.0,2.3649842168353326,Hawkish
"'연체/NNG',",130.0,90.0,220.0,1.655488996229764,Hawkish
"'권고/NNG',",129.0,95.0,224.0,1.556293709057154,Hawkish
"'아웃퍼폼/NNG',",127.0,96.0,223.0,1.5162050725325564,Hawkish
"'이율/NNG',",125.0,86.0,211.0,1.6658543091934714,Hawkish
"'칼/NNG',",124.0,35.0,159.0,4.060495626856509,Hawkish
"'투기등급/NNG',",122.0,101.0,223.0,1.384407412197927,Hawkish
"'이자율/NNG',",121.0,81.0,202.0,1.7120869026455658,Hawkish
"'순포지션/NNG',",119.0,8.0,127.0,17.048337641612132,Hawkish
"'탄핵/NNG',",119.0,89.0,208.0,1.5324362302242371,Hawkish
"'재정절벽/NNG',",119.0,88.0,207.0,1.5498502772370293,Hawkish
"'계정/NNG',",117.0,63.0,180.0,2.1284857987426586,Hawkish
"'예금채권/NNG',",116.0,78.0,194.0,1.7044679502034203,Hawkish
"'선/VV',",115.0,72.0,187.0,1.8305887715174263,Hawkish
"'파워/NNG',",114.0,92.0,206.0,1.4201770227686576,Hawkish
"'투자의견/NNG',",114.0,79.0,193.0,1.6538770227116584,Hawkish
"'드/NNG',",113.0,72.0,185.0,1.798752446012633,Hawkish
"'업계/NNG',",113.0,96.0,209.0,1.3490643611420257,Hawkish
"'pbr/NNG',",112.0,97.0,209.0,1.3233409382297103,Hawkish
"'불가능/NNG',",112.0,83.0,195.0,1.546555057863996,Hawkish
"'바이백/NNG',",111.0,46.0,157.0,2.7656076903602234,Hawkish
"'시퀘스터/NNG',",110.0,11.0,121.0,11.461070094527521,Hawkish
"'채권시장/NNG;약세/NNG',",107.0,71.0,178.0,1.7272328122448504,Hawkish
"'삭감/NNG',",107.0,88.0,195.0,1.3935628598310381,Hawkish
"'공백/NNG',",106.0,67.0,173.0,1.8132450939315758,Hawkish
"'종목별/NNG',",105.0,88.0,193.0,1.3675149570236595,Hawkish
"'윤여/NNG',",105.0,73.0,178.0,1.6485111581202547,Hawkish
"'주원/NNG',",103.0,25.0,128.0,4.721962954401547,Hawkish
"'질의/NNG',",102.0,59.0,161.0,1.9814065902336393,Hawkish
"'초장기물/NNG',",102.0,48.0,150.0,2.435478862836851,Hawkish
"'됐으나/XSV',",101.0,79.0,180.0,1.465277018409905,Hawkish
"'연방정부/NNG',",101.0,42.0,143.0,2.756116070684422,Hawkish
"'서프라이즈/NNG',",100.0,67.0,167.0,1.7106085830279025,Hawkish
"'할인/NNG',",100.0,85.0,185.0,1.3483620864687913,Hawkish
"'경고/NNG',",99.0,87.0,186.0,1.3041916069973518,Hawkish
"'인기/NNG',",99.0,67.0,166.0,1.693502497927226,Hawkish
"'왔/VV',",98.0,20.0,118.0,5.6159262497217,Hawkish
"'조건부/NNG',",98.0,83.0,181.0,1.3532356834927526,Hawkish
"'roe/NNG',",98.0,40.0,138.0,2.8079637707954204,Hawkish
"'인상기/NNG',",98.0,78.0,176.0,1.4399815539040277,Hawkish
"'손해율/NNG',",97.0,37.0,134.0,3.0046605735141463,Hawkish
"'북한리스크/NNG',",96.0,65.0,161.0,1.6927129832357828,Hawkish
"'별주/NNG',",96.0,0.0,96.0,10562530.48742515,Hawkish
"'의무/NNG',",95.0,81.0,176.0,1.344200474017672,Hawkish
"'나스/VV',",95.0,53.0,148.0,2.0543440261174855,Hawkish
"'한매/NNG',",95.0,18.0,113.0,6.048899785189904,Hawkish
"'불황/NNG',",95.0,65.0,160.0,1.6750805571519731,Hawkish
"'기사/NNG',",95.0,77.0,172.0,1.4140290644581328,Hawkish
"'홀딩스/NNG',",94.0,69.0,163.0,1.5613641911440816,Hawkish
"'왜곡/NNG',",93.0,67.0,160.0,1.59086598764712,Hawkish
"'eps/NNG',",93.0,40.0,133.0,2.664700313352672,Hawkish
"'스트레스테스트/NNG',",92.0,45.0,137.0,2.343153498446771,Hawkish
"'별다른/VA',",92.0,78.0,170.0,1.351819422533285,Hawkish
"'예정이율/NNG',",91.0,69.0,160.0,1.5115334217293233,Hawkish
"'은/NNG',",90.0,68.0,158.0,1.5169073272348506,Hawkish
"'결제/NNG',",90.0,64.0,154.0,1.6117140246153945,Hawkish
"'스왑레이트/NNG',",89.0,67.0,156.0,1.522441647790667,Hawkish
"'등급간/NNG',",89.0,59.0,148.0,1.7288743877416795,Hawkish
"'정지/NNG',",89.0,52.0,141.0,1.961607442897803,Hawkish
"'분양/NNG',",89.0,64.0,153.0,1.593806092003727,Hawkish
"'이자보상배율/NNG',",88.0,50.0,138.0,2.017149574360862,Hawkish
"'총/NNG',",88.0,65.0,153.0,1.5516535750663698,Hawkish
"'조기상환/NNG',",86.0,75.0,161.0,1.3142035788933946,Hawkish
"'팁/NNG',",85.0,50.0,135.0,1.9483831146773294,Hawkish
"'고채/NNG',",85.0,73.0,158.0,1.3345090477292278,Hawkish
"'杞/NNG',",85.0,3.0,88.0,32.4729352299904,Hawkish
"'모아/VV',",85.0,51.0,136.0,1.9101795305582765,Hawkish
"'가입/NNG',",84.0,57.0,141.0,1.6890008779282448,Hawkish
"'고정자산/NNG',",84.0,60.0,144.0,1.6045508451430537,Hawkish
"'평잔/NNG',",84.0,35.0,119.0,2.7506582973885094,Hawkish
"'자동/NNG',",84.0,46.0,130.0,2.092892317592557,Hawkish
"'지정/NNG',",83.0,69.0,152.0,1.378651370694093,Hawkish
"'을/NNG',",83.0,58.0,141.0,1.640119700071618,Hawkish
"'자본증권/NNG',",82.0,70.0,152.0,1.3425833861535807,Hawkish
"'리보금리/NNG',",81.0,30.0,111.0,3.0944904328641774,Hawkish
"'세전이익/NNG',",80.0,16.0,96.0,5.730535937501943,Hawkish
"'관측/NNG',",80.0,61.0,141.0,1.5030921347981496,Hawkish
"'단기성/NNG',",80.0,49.0,129.0,1.8711962680336744,Hawkish
"'차별/NNG',",80.0,66.0,146.0,1.3892215316564904,Hawkish
"'무너/VV',",80.0,35.0,115.0,2.619674569739051,Hawkish
"'행보/NNG',",79.0,53.0,132.0,1.7083492586915996,Hawkish
"'예치/NNG',",79.0,58.0,137.0,1.5610777920876158,Hawkish
"'이자수익/NNG',",79.0,56.0,135.0,1.616830562200437,Hawkish
"'비리/NNG',",79.0,23.0,102.0,3.936629896173912,Hawkish
"'전세/NNG',",79.0,69.0,148.0,1.312210345619497,Hawkish
"'bbb등급/NNG',",79.0,56.0,135.0,1.616830562200437,Hawkish
"'연정/NNG',",78.0,40.0,118.0,2.2349099489622946,Hawkish
"'비상장/NNG',",78.0,11.0,89.0,8.1269389772112,Hawkish
"'원론/NNG',",77.0,41.0,118.0,2.152446118851382,Hawkish
"'감산/NNG',",77.0,66.0,143.0,1.3371257282637545,Hawkish
"'저항/NNG',",77.0,55.0,132.0,1.6045508350571671,Hawkish
"'시킴/XSV',",76.0,60.0,136.0,1.4517364894916098,Hawkish
"'종류별/NNG',",76.0,43.0,119.0,2.02567870291661,Hawkish
"'비고/NNG',",76.0,67.0,143.0,1.3000625453755186,Hawkish
"'반기/NNG',",76.0,67.0,143.0,1.3000625453755186,Hawkish
"'함/VV',",75.0,65.0,140.0,1.3224320395827134,Hawkish
"'중국은행/NNG',",75.0,36.0,111.0,2.387724240183375,Hawkish
"'배당수익률/NNG',",75.0,25.0,100.0,3.4383224364075526,Hawkish
"'상한/NNG',",75.0,57.0,132.0,1.5080365103587903,Hawkish
"'일반은행/NNG',",75.0,50.0,125.0,1.7191615849580981,Hawkish
"'조류/NNG',",74.0,8.0,82.0,10.601482592306915,Hawkish
"'발동/NNG',",74.0,25.0,99.0,3.392478134291784,Hawkish
"'전전/NNG',",73.0,19.0,92.0,4.403464887232505,Hawkish
"'국책은행/NNG',",72.0,34.0,106.0,2.4270514233725873,Hawkish
"'시니어론/NNG',",72.0,49.0,121.0,1.6840766537350653,Hawkish
"'선회/NNG',",72.0,39.0,111.0,2.115891070314245,Hawkish
"'경과/NNG',",72.0,48.0,120.0,1.7191615771582007,Hawkish
"'파이낸셜/NNG',",72.0,51.0,123.0,1.6180344439654866,Hawkish
"'책임준비금/NNG',",71.0,20.0,91.0,4.0686810289210635,Hawkish
"'팽창/NNG',",71.0,44.0,115.0,1.8494010586140248,Hawkish
"'유동부채/NNG',",71.0,6.0,77.0,13.562248574338184,Hawkish
"'저항선/NNG',",70.0,34.0,104.0,2.3596333306371995,Hawkish
"'폴라리스/NNG',",70.0,46.0,116.0,1.7440769512015875,Hawkish
"'유력/NNG',",70.0,60.0,130.0,1.3371257240135144,Hawkish
"'쉬/MAG',",70.0,49.0,119.0,1.6372967506641076,Hawkish
"'거래세/NNG',",70.0,45.0,115.0,1.7828342082984028,Hawkish
"'낙관론/NNG',",70.0,55.0,125.0,1.4586825892651125,Hawkish
"'순발행금액/NNG',",69.0,59.0,128.0,1.3403633153919858,Hawkish
"'유동자산/NNG',",69.0,14.0,83.0,5.648670205572035,Hawkish
"'무시/NNG',",69.0,56.0,125.0,1.4121684820939804,Hawkish
"'만만/NNG',",69.0,51.0,120.0,1.550616348134192,Hawkish
"'에너지기업/NNG',",68.0,45.0,113.0,1.7318960923855564,Hawkish
"'상관/NNG',",68.0,50.0,118.0,1.558706516894359,Hawkish
"'연합/NNG',",68.0,55.0,123.0,1.4170059479798778,Hawkish
"'여론/NNG',",68.0,50.0,118.0,1.558706516894359,Hawkish
"'모스/NNG',",67.0,57.0,124.0,1.347179297111259,Hawkish
"'연이/VV',",67.0,46.0,113.0,1.6693308027520442,Hawkish
"'외표채/NNG',",67.0,32.0,99.0,2.3996627779598305,Hawkish
"'모델/NNG',",66.0,31.0,97.0,2.4401000139460973,Hawkish
"'예치금/NNG',",66.0,42.0,108.0,1.8010263740093828,Hawkish
"'표표/NNG',",66.0,6.0,72.0,12.60715909853114,Hawkish
"'건축/NNG',",66.0,49.0,115.0,1.5437369452002083,Hawkish
"'수출업체/NNG',",66.0,55.0,121.0,1.3753293068738608,Hawkish
"'용인/NNG',",65.0,45.0,110.0,1.6554889190508082,Hawkish
"'일치/NNG',",65.0,37.0,102.0,2.0134323644551837,Hawkish
"'제지/NNG',",65.0,52.0,117.0,1.432634683443771,Hawkish
"'잉여/NNG',",65.0,45.0,110.0,1.6554889190508082,Hawkish
"'신용등급/NNG;하향/NNG',",65.0,57.0,122.0,1.3069649942021446,Hawkish
"'도발/NNG',",64.0,19.0,83.0,3.8605718683792767,Hawkish
"'중후반/NNG',",64.0,51.0,115.0,1.4382528561411938,Hawkish
"'전약후강/NNG',",64.0,22.0,86.0,3.3341305800666947,Hawkish
"'하위등급/NNG',",64.0,37.0,101.0,1.9824564844030432,Hawkish
"'유동비율/NNG',",63.0,7.0,70.0,10.314951347954601,Hawkish
"'역대/NNG',",63.0,55.0,118.0,1.312814345570804,Hawkish
"'적수/NNG',",63.0,50.0,113.0,1.4440957556419998,Hawkish
"'고시/NNG',",63.0,46.0,109.0,1.5696692724625319,Hawkish
"'수출입은행/NNG',",62.0,39.0,101.0,1.8220173318604307,Hawkish
"'상하이/NNG',",61.0,53.0,114.0,1.3191051572222374,Hawkish
"'해제/NNG',",61.0,43.0,104.0,1.6258737264457055,Hawkish
"'지지율/NNG',",61.0,52.0,113.0,1.3444725595165175,Hawkish
"'순환적/VAX',",61.0,48.0,109.0,1.4565119167198972,Hawkish
"'한파/NNG',",60.0,48.0,108.0,1.4326346752675314,Hawkish
"'국고채/NNG;스프레드/NNG;축소/NNG',",60.0,37.0,97.0,1.858552965434394,Hawkish
"'장기성/NNG',",60.0,32.0,92.0,2.1489517551684476,Hawkish
"'홈/NNG',",59.0,25.0,84.0,2.704813629016607,Hawkish
"'총부채/NNG',",59.0,39.0,98.0,1.7338552124106255,Hawkish
"'역전폭/NNG',",59.0,50.0,109.0,1.3524071477756483,Hawkish
"'자산시장/NNG',",58.0,49.0,107.0,1.3566173373393264,Hawkish
"'보전/NNG',",58.0,43.0,101.0,1.5459127334544451,Hawkish
"'테스트/NNG',",58.0,41.0,99.0,1.621323090167107,Hawkish
"'국고채/NNG;통안채/NNG;스프레드/NNG;확대/NNG',",58.0,12.0,70.0,5.539515727836281,Hawkish
"'치마/NNG',",57.0,20.0,77.0,3.2664058088118435,Hawkish
"'제이차/NNG',",57.0,31.0,88.0,2.1073591222343286,Hawkish
"'준비금/NNG',",57.0,26.0,83.0,2.512620278791111,Hawkish
"'농업/NNG',",57.0,30.0,87.0,2.177604395209732,Hawkish
"'전강후약/NNG',",56.0,27.0,83.0,2.377111892472923,Hawkish
"'하반/NNG',",56.0,33.0,89.0,1.9449099076617866,Hawkish
"'면제/NNG',",56.0,39.0,95.0,1.6456930940859227,Hawkish
"'활기/NNG',",55.0,32.0,87.0,1.9698724585985343,Hawkish
"'사업비율/NNG',",55.0,16.0,71.0,3.939743049796063,Hawkish
"'미정/NNG',",55.0,30.0,85.0,2.1011972302455386,Hawkish
"'싸우/VV',",55.0,2.0,57.0,31.517697654401285,Hawkish
"'자생적/VAX',",55.0,47.0,102.0,1.3411899198115451,Hawkish
"'취급액/NNG',",55.0,31.0,86.0,2.033416704069903,Hawkish
"'유가/NNG;하락/NNG',",54.0,43.0,97.0,1.4392980775976998,Hawkish
"'심사/NNG',",54.0,43.0,97.0,1.4392980775976998,Hawkish
"'짊어지/VV',",54.0,1.0,55.0,61.88871594822391,Hawkish
"'굳이/MAG',",54.0,47.0,101.0,1.316804652536456,Hawkish
"'자본이득/NNG',",54.0,41.0,95.0,1.5095077203419258,Hawkish
"'외환규제/NNG',",54.0,27.0,81.0,2.292215044807744,Hawkish
"'예탁/NNG',",54.0,31.0,85.0,1.9964454953325281,Hawkish
"'수사/NNG',",53.0,28.0,81.0,2.169417855049737,Hawkish
"'투자대상/NNG',",53.0,43.0,96.0,1.412644413916909,Hawkish
"'공격/NNG',",53.0,22.0,75.0,2.7610768655422375,Hawkish
"'리스/NNG',",53.0,45.0,98.0,1.3498602332387484,Hawkish
"'자생력/NNG',",53.0,43.0,96.0,1.412644413916909,Hawkish
"'감사/NNG',",52.0,42.0,94.0,1.418990521128841,Hawkish
"'기대/VV',",52.0,41.0,93.0,1.4536000361963626,Hawkish
"'논쟁/NNG',",52.0,38.0,90.0,1.5683578973355592,Hawkish
"'토빈세/NNG',",52.0,20.0,72.0,2.9798789660687484,Hawkish
"'핑/NNG',",52.0,36.0,88.0,1.6554888611666065,Hawkish
"'통화정책/NNG;완화/NNG',",52.0,44.0,96.0,1.3544909686309319,Hawkish
"'나신/VV',",52.0,33.0,85.0,1.8059877887007574,Hawkish
"'피에스/NNG',",51.0,43.0,94.0,1.3593370869207253,Hawkish
"'어음/NNG',",51.0,40.0,91.0,1.4612873385619112,Hawkish
"'시추/NNG',",51.0,18.0,69.0,3.2473036974374074,Hawkish
